1.76666666667,1.0,10.0,1.0,64343,40.896914578741416
2.0,1.0,10.0,1.0,64483,40.89604023809079
1.76666666667,1.0,10.0,5.5,64493,40.75509330094792
1.76666666667,1.0,10.0,3.25,64498,40.70879426796455
2.0,2.0,10.0,1.0,64584,40.83921597187873
2.0,1.0,10.0,10.0,64610,40.52177314076107
1.76666666667,1.0,10.0,10.0,64631,40.62760433019139
2.0,1.0,10.0,3.25,64638,40.69443714618683
1.76666666667,1.0,10.0,7.75,64645,41.445549572235905
1.53333333333,1.0,10.0,1.0,64673,40.90981566091068
2.46666666667,1.0,10.0,1.0,64676,40.85593455610797
2.23333333333,1.0,10.0,1.0,64692,40.932657417841256
2.7,1.0,10.0,1.0,64698,39.85644151060842
1.76666666667,2.0,10.0,1.0,64711,40.849447959219106
2.7,4.0,10.0,1.0,64734,39.84725730319042
1.53333333333,1.0,10.0,3.25,64742,40.80229685502127
2.0,1.0,10.0,5.5,64744,40.71816380799282
2.23333333333,2.0,10.0,1.0,64751,40.91016075620428
2.0,4.0,10.0,1.0,64752,40.79063599347137
2.0,1.0,10.0,7.75,64753,41.45422011916526
2.0,3.0,10.0,1.0,64760,40.79152769071516
2.7,2.0,10.0,1.0,64767,39.87567902193405
2.23333333333,1.0,10.0,5.5,64810,41.083136314875446
2.23333333333,3.0,10.0,1.0,64823,40.85591498273425
1.53333333333,1.0,10.0,5.5,64825,40.72362480999436
2.23333333333,1.0,10.0,3.25,64838,40.636534084100276
1.53333333333,2.0,10.0,1.0,64843,40.919181852950715
1.53333333333,1.0,10.0,10.0,64846,40.769711053115316
2.7,1.0,10.0,3.25,64874,39.91798410017509
1.53333333333,1.0,10.0,7.75,64878,40.841551039600745
2.7,3.0,10.0,1.0,64879,39.848539243103005
1.53333333333,4.0,10.0,1.0,64880,40.892886759131216
1.76666666667,3.0,10.0,1.0,64906,40.84730765619315
2.23333333333,1.0,10.0,10.0,64906,41.909696044400334
2.46666666667,2.0,10.0,1.0,64919,40.72027781535871
2.46666666667,4.0,10.0,1.0,64927,40.8666345939273
2.23333333333,1.0,10.0,7.75,64951,41.62980409595184
2.46666666667,1.0,10.0,3.25,64958,40.62840709206648
2.23333333333,4.0,10.0,1.0,64976,40.81093199294992
1.76666666667,2.0,10.0,3.25,64980,40.72880666819401
2.7,1.0,10.0,5.5,64983,40.10910169989802
1.76666666667,4.0,10.0,1.0,64985,40.86246886313893
2.0,2.0,10.0,3.25,64989,40.69127042987384
2.7,4.0,10.0,3.25,64994,39.89268845401239
2.7,1.0,10.0,7.75,65001,40.080404988722876
1.53333333333,3.0,10.0,1.0,65004,40.871220741653815
2.0,2.0,10.0,5.5,65038,40.85242161585484
2.46666666667,3.0,10.0,1.0,65047,40.75004610919859
2.46666666667,1.0,10.0,5.5,65053,41.11210554360878
2.23333333333,2.0,10.0,3.25,65064,40.659301584004425
1.3,3.0,10.0,1.0,65067,40.89229534356855
1.53333333333,2.0,10.0,7.75,65078,40.764547166298144
2.0,2.0,10.0,7.75,65079,41.45135974243749
1.53333333333,2.0,10.0,3.25,65086,40.775090507930145
2.0,4.0,10.0,3.25,65090,40.7060536229983
2.7,2.0,10.0,3.25,65108,39.911984468693845
2.46666666667,2.0,10.0,3.25,65128,40.65869599219877
2.23333333333,4.0,10.0,3.25,65160,40.687777802115306
2.7,2.0,10.0,5.5,65162,40.09378503926564
2.7,3.0,10.0,3.25,65165,39.90145004494116
1.3,2.0,10.0,1.0,65173,40.86111333465669
1.76666666667,3.0,10.0,5.5,65176,40.686376615194604
1.3,2.0,10.0,3.25,65177,40.849584198207594
1.76666666667,3.0,10.0,7.75,65177,41.45320774614811
2.7,3.0,10.0,10.0,65188,39.78447933413554
2.7,1.0,10.0,10.0,65193,39.89265846309718
2.7,4.0,10.0,7.75,65195,40.089145494042896
1.76666666667,2.0,10.0,5.5,65206,40.74395127641037
2.46666666667,1.0,10.0,7.75,65221,41.57471972203348
1.76666666667,3.0,10.0,3.25,65226,40.799740419955924
2.7,2.0,10.0,7.75,65232,40.08774484670721
1.76666666667,4.0,10.0,3.25,65241,40.71688951551914
1.53333333333,3.0,10.0,5.5,65250,40.71652839996386
2.7,2.0,10.0,10.0,65250,39.89554148586467
1.53333333333,2.0,10.0,5.5,65254,40.764562643831596
2.0,4.0,10.0,5.5,65279,40.73071872617584
1.76666666667,2.0,10.0,7.75,65280,41.4729998690309
2.0,2.0,10.0,10.0,65286,40.69402160309255
2.46666666667,4.0,10.0,3.25,65293,40.5215025782818
2.7,4.0,10.0,5.5,65293,40.05674100003671
2.46666666667,1.0,10.0,10.0,65295,41.87618415686302
2.0,3.0,10.0,5.5,65298,40.72571549692657
2.46666666667,2.0,10.0,5.5,65299,41.120156069868244
2.7,3.0,10.0,5.5,65299,40.548930908204056
1.3,4.0,10.0,1.0,65304,40.8974734909134
1.3,2.0,10.0,5.5,65307,40.789175826939754
1.53333333333,4.0,10.0,3.25,65310,40.80597349500749
1.3,1.0,10.0,5.5,65313,40.73461268178653
1.76666666667,2.0,10.0,10.0,65325,40.70205136598088
1.3,1.0,10.0,1.0,65328,40.863347328151576
1.3,1.0,10.0,3.25,65331,40.84552571573295
2.23333333333,2.0,10.0,7.75,65336,41.639685918809846
1.76666666667,4.0,10.0,5.5,65342,40.722260321024805
2.23333333333,2.0,10.0,5.5,65342,41.10593517299276
1.53333333333,3.0,10.0,7.75,65343,40.87577747111209
2.7,3.0,10.0,7.75,65345,66.09813177620526
2.0,4.0,10.0,7.75,65354,41.4970504778903
2.46666666667,3.0,10.0,5.5,65359,41.09284926415421
2.0,3.0,10.0,3.25,65361,40.722747207968496
1.3,1.0,10.0,10.0,65366,40.750686811166815
1.53333333333,3.0,10.0,3.25,65370,40.83955712581519
2.23333333333,4.0,10.0,5.5,65379,41.08195958088618
1.76666666667,4.0,10.0,7.75,65386,41.53530390781816
1.3,1.0,10.0,7.75,65393,40.80708039284218
2.46666666667,4.0,10.0,5.5,65394,41.01214959297795
1.53333333333,2.0,10.0,10.0,65402,40.833441356197
1.76666666667,3.0,10.0,10.0,65411,40.52530887676403
2.23333333333,3.0,10.0,7.75,65414,41.62853888224345
1.53333333333,4.0,10.0,5.5,65417,40.76087745372206
1.53333333333,3.0,10.0,10.0,65424,40.72851911734324
1.3,4.0,10.0,3.25,65426,40.818657960160635
2.46666666667,3.0,10.0,3.25,65428,40.65407929813955
2.46666666667,4.0,10.0,7.75,65432,41.718272364581935
2.23333333333,3.0,10.0,3.25,65437,40.66378309112042
2.0,3.0,10.0,7.75,65439,41.51651995058637
2.0,3.0,10.0,10.0,65439,40.6563872291008
2.23333333333,3.0,10.0,5.5,65439,41.18252218933776
1.3,3.0,10.0,5.5,65442,40.771862957044505
2.0,4.0,10.0,10.0,65459,40.557058868929744
2.46666666667,3.0,10.0,10.0,65462,41.880156362312846
2.46666666667,2.0,10.0,7.75,65483,41.62312979565468
1.3,2.0,10.0,7.75,65485,40.750934054958634
1.3,3.0,10.0,3.25,65498,40.778077258728445
1.76666666667,4.0,10.0,10.0,65505,40.551187886158004
1.53333333333,4.0,10.0,7.75,65509,40.79355762107298
2.23333333333,2.0,10.0,10.0,65515,41.84071803698316
1.3,3.0,10.0,7.75,65522,40.80764227302279
2.23333333333,4.0,10.0,7.75,65527,41.631677661207505
2.46666666667,3.0,10.0,7.75,65531,41.584366912953556
1.3,4.0,10.0,5.5,65535,40.79136462509632
2.46666666667,2.0,10.0,10.0,65559,41.84097785805352
2.7,4.0,10.0,10.0,65569,39.900555780972354
2.23333333333,3.0,10.0,10.0,65585,41.77491510286927
2.46666666667,4.0,10.0,10.0,65597,41.79272991535254
1.3,3.0,10.0,10.0,65622,40.847061458393
2.23333333333,4.0,10.0,10.0,65622,41.85271895909682
1.53333333333,4.0,10.0,10.0,65636,40.775047541130334
1.3,4.0,10.0,7.75,65651,40.73639850411564
1.3,2.0,10.0,10.0,65715,40.78986588609405
1.3,4.0,10.0,10.0,65786,40.854383836267516
