1.76666666667,1.0,10.0,1.0,10.0,64429,41.172627852880396
1.76666666667,1.0,10.0,1.0,100000000.0,64440,41.13641399482731
2.23333333333,1.0,10.0,1.0,10.0,64471,41.13663556892425
1.76666666667,1.0,10.0,3.25,100000000.0,64482,41.14537965739146
1.76666666667,1.0,10.0,5.5,10.0,64516,41.18070977204479
2.23333333333,1.0,10.0,1.0,100000000.0,64553,41.042014172067866
1.76666666667,1.0,10.0,3.25,10.0,64573,40.979941945755854
2.23333333333,1.0,10.0,1.0,7.75,64573,41.33817844185978
2.23333333333,1.0,10.0,1.0,5.5,64596,41.327522968291305
1.76666666667,1.0,10.0,5.5,5.5,64603,40.99488835595548
1.76666666667,1.0,10.0,5.5,100000000.0,64606,41.14951825106982
1.76666666667,1.0,10.0,7.75,100000000.0,64622,41.1997300129151
1.76666666667,1.0,10.0,10.0,10.0,64625,41.186608980060555
2.23333333333,1.0,10.0,1.0,3.25,64627,41.17226141993888
1.76666666667,1.0,10.0,3.25,7.75,64647,41.12124108010903
2.23333333333,1.0,10.0,3.25,7.75,64651,41.13357082172297
1.76666666667,1.0,10.0,7.75,7.75,64656,41.10461188410409
1.76666666667,1.0,10.0,1.0,7.75,64660,41.134499078965746
1.76666666667,1.0,10.0,1.0,3.25,64692,41.090372913866304
1.76666666667,1.0,10.0,1.0,5.5,64696,41.03579827910289
1.76666666667,1.0,10.0,10.0,100000000.0,64704,41.10738150414545
1.76666666667,1.0,10.0,3.25,3.25,64711,41.10148674843367
1.76666666667,1.0,10.0,7.75,10.0,64718,40.93841777415946
2.23333333333,1.0,10.0,3.25,10.0,64724,40.89383166108746
1.76666666667,1.0,10.0,10.0,7.75,64742,41.14745285524987
1.76666666667,1.0,10.0,5.5,7.75,64760,41.095311233075336
2.23333333333,1.0,10.0,5.5,100000000.0,64783,41.040062481188215
2.23333333333,1.0,10.0,3.25,5.5,64799,41.07685071299784
2.23333333333,1.0,10.0,5.5,10.0,64802,41.12629199936055
1.76666666667,1.0,10.0,3.25,5.5,64823,41.15809148084372
2.23333333333,1.0,10.0,5.5,7.75,64823,44.59429239004385
1.76666666667,1.0,10.0,10.0,5.5,64835,40.94498719240073
2.23333333333,1.0,10.0,3.25,100000000.0,64838,44.66346128040459
2.23333333333,1.0,10.0,3.25,3.25,64839,44.73195735679474
1.76666666667,1.0,10.0,5.5,3.25,64859,41.158465525717475
2.23333333333,1.0,10.0,10.0,10.0,64870,41.03429792798124
1.76666666667,1.0,10.0,7.75,5.5,64886,41.189060157048516
2.23333333333,1.0,10.0,7.75,100000000.0,64896,44.61988391377963
2.23333333333,1.0,10.0,10.0,100000000.0,64906,41.10766777326353
2.23333333333,1.0,10.0,7.75,7.75,64940,41.05758947087452
2.7,1.0,10.0,1.0,100000000.0,64940,44.429898928967305
1.76666666667,1.0,10.0,1.0,1.0,64956,40.82558528857771
2.23333333333,1.0,10.0,5.5,5.5,64959,40.8401447662618
2.23333333333,1.0,10.0,10.0,5.5,64983,40.858573326608166
1.76666666667,1.0,10.0,7.75,3.25,65020,41.07622725563124
2.23333333333,1.0,10.0,7.75,3.25,65037,44.75877903797664
2.23333333333,1.0,10.0,7.75,5.5,65040,41.07967242284212
1.76666666667,1.0,10.0,10.0,3.25,65057,41.06406990578398
2.23333333333,1.0,10.0,5.5,3.25,65064,41.12989250838291
2.23333333333,1.0,10.0,7.75,10.0,65072,40.896756540983915
2.7,1.0,10.0,1.0,10.0,65076,41.66270730039105
1.3,1.0,10.0,1.0,1.0,65101,40.80912017519586
1.3,1.0,10.0,3.25,5.5,65118,40.8241802562261
1.3,1.0,10.0,5.5,5.5,65129,40.81731743097771
2.7,1.0,10.0,1.0,5.5,65138,41.47263770084828
2.23333333333,1.0,10.0,10.0,7.75,65151,44.97605981992092
1.3,1.0,10.0,3.25,3.25,65152,41.094381704810075
2.7,1.0,10.0,1.0,7.75,65173,41.323719591018744
2.7,1.0,10.0,1.0,3.25,65176,44.58411098609213
1.3,1.0,10.0,1.0,5.5,65213,40.83342426689342
1.3,1.0,10.0,1.0,7.75,65215,41.011529810144566
1.3,1.0,10.0,3.25,10.0,65238,40.93807397922501
1.3,1.0,10.0,1.0,3.25,65239,41.8884312058799
2.23333333333,1.0,10.0,1.0,1.0,65244,41.110626070876606
1.3,1.0,10.0,5.5,7.75,65247,41.054782357416116
1.3,1.0,10.0,7.75,10.0,65266,40.83903617132455
1.3,1.0,10.0,7.75,7.75,65272,41.83752076304518
1.3,1.0,10.0,1.0,10.0,65275,40.80568142537959
1.76666666667,1.0,10.0,3.25,1.0,65277,41.039995379862376
1.3,1.0,10.0,10.0,10.0,65299,40.8546023061499
1.3,1.0,10.0,3.25,7.75,65302,41.81239528208971
1.3,1.0,10.0,3.25,1.0,65323,40.81834676419385
1.76666666667,1.0,10.0,5.5,1.0,65323,41.1757522119442
1.3,1.0,10.0,5.5,3.25,65328,41.88419080909807
1.3,1.0,10.0,5.5,10.0,65333,40.82140085904393
1.3,1.0,10.0,10.0,3.25,65343,42.11354649614077
1.3,1.0,10.0,7.75,3.25,65354,41.02818436734378
1.3,1.0,10.0,5.5,100000000.0,65379,41.89566984213889
1.3,1.0,10.0,5.5,1.0,65382,40.834077041829005
1.3,1.0,10.0,1.0,100000000.0,65382,41.90499706508126
1.3,1.0,10.0,10.0,5.5,65382,40.821909943944775
1.3,1.0,10.0,7.75,100000000.0,65389,41.13970127387438
1.3,1.0,10.0,3.25,100000000.0,65391,41.04904171614908
1.3,1.0,10.0,10.0,100000000.0,65397,41.841227510012686
1.3,1.0,10.0,10.0,7.75,65402,41.07418816909194
2.23333333333,1.0,10.0,10.0,3.25,65419,41.07955175603274
2.7,1.0,10.0,3.25,7.75,65442,41.554889659862965
2.23333333333,1.0,10.0,3.25,1.0,65464,40.90558741276618
2.23333333333,1.0,10.0,5.5,1.0,65496,41.098433759994805
1.3,1.0,10.0,7.75,5.5,65502,40.81756149616558
1.76666666667,1.0,10.0,10.0,1.0,65528,41.15870653628372
2.7,1.0,10.0,3.25,5.5,65558,41.79488709429279
2.7,1.0,10.0,7.75,100000000.0,65562,40.74205647490453
2.7,1.0,10.0,5.5,7.75,65572,40.996888571069576
2.7,1.0,10.0,3.25,100000000.0,65575,40.79736370604951
1.3,1.0,10.0,7.75,1.0,65577,40.84835770796053
1.76666666667,1.0,10.0,7.75,1.0,65595,41.06381049985066
1.3,1.0,10.0,10.0,1.0,65605,40.96843088034075
2.7,1.0,10.0,3.25,3.25,65618,40.899676039698534
2.7,1.0,10.0,5.5,10.0,65618,41.82409339025617
2.23333333333,1.0,10.0,7.75,1.0,65641,40.99143472604919
2.7,1.0,10.0,1.0,1.0,65663,40.923782653640956
2.7,1.0,10.0,5.5,3.25,65665,41.41725512314588
2.23333333333,1.0,10.0,10.0,1.0,65671,41.04989533184562
2.7,1.0,10.0,5.5,100000000.0,65693,41.44049277494196
2.7,1.0,10.0,10.0,10.0,65697,41.82853910687845
2.7,1.0,10.0,10.0,100000000.0,65697,41.42296850285493
2.7,1.0,10.0,7.75,7.75,65744,41.52745917998254
2.7,1.0,10.0,5.5,5.5,65754,41.99736109923106
2.7,1.0,10.0,7.75,5.5,65760,41.83351356140338
2.7,1.0,10.0,3.25,10.0,65781,42.13365021091886
2.7,1.0,10.0,10.0,3.25,65788,41.59372778702527
2.7,1.0,10.0,10.0,7.75,65819,40.990482478868216
2.7,1.0,10.0,7.75,3.25,65826,40.734997961088084
2.7,1.0,10.0,3.25,1.0,65850,42.15272780274972
2.7,1.0,10.0,7.75,10.0,65921,42.20675430085976
2.7,1.0,10.0,10.0,5.5,65927,41.762179426965304
2.7,1.0,10.0,5.5,1.0,66067,41.87762762373313
2.7,1.0,10.0,10.0,1.0,66193,41.794184096273966
2.7,1.0,10.0,7.75,1.0,66242,42.18123390187975
